  -0.0000000000		  -0.0000000063		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		   1.0000000063		   0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		
  -0.0000000000		  -0.0000000000		  -0.0000000063		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   1.0000000063		  -0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		
  -0.0001404417		  -0.0000351400		   0.0624491738		  -0.0000208983		   0.0000532229		  -0.0624554956		  -0.0002141244		  -0.0000532229		  -0.0624554962		   0.4996487724		   0.0000351400		   0.0624491743		  -0.0001448715		  -0.0000351397		  -0.0624491738		   0.0000058112		   0.0000473760		   0.0624718492		   0.0003012869		  -0.0000473760		   0.0624718498		   0.5005288290		   0.0000351397		  -0.0624491743		
  -0.0000599917		  -0.0002155850		   0.0624510961		   0.0000388882		   0.0001735770		   0.0624449893		  -0.0000388882		  -0.0005221293		  -0.0624449893		   0.0000599917		   0.4995581288		  -0.0624510961		  -0.0000599914		   0.0001181294		  -0.0624510961		   0.0000380494		   0.0000205595		  -0.0624376803		  -0.0000380494		   0.0003625837		   0.0624376803		   0.0000599914		   0.4990816585		   0.0624510961		
   0.0267421572		   0.0267407679		  -0.0003170286		  -0.0267311380		   0.0267369641		  -0.0003040789		  -0.0267311383		  -0.0267369641		   0.0000314969		   0.0267421575		  -0.0267407679		   0.4996885507		  -0.0267421572		  -0.0267407679		   0.0000484934		   0.0267306906		  -0.0267359228		  -0.0000752615		   0.0267306909		   0.0267359228		   0.0003000308		  -0.0267421575		   0.0267407679		   0.4996200304		
   0.2499522396		   0.0624885101		   0.0624872086		   0.0000443775		  -0.0624792982		  -0.0624916566		  -0.0000968761		   0.0624792982		  -0.0624916571		   0.2498658286		  -0.0624885101		   0.0624872091		   0.2499260833		   0.0624885106		  -0.0624872086		   0.0000260642		  -0.0624824090		   0.0624973294		   0.0001707564		   0.0624824090		   0.0624973300		   0.2502366043		  -0.0624885106		  -0.0624872091		
   0.0267523193		   0.2498860439		   0.0892714122		  -0.0267633658		   0.0001818370		   0.0892668685		   0.0267633658		  -0.0002719278		  -0.0892668685		  -0.0267523193		   0.2497346865		  -0.0892714122		   0.0267523197		   0.2501147759		  -0.0892714122		  -0.0267637132		   0.0000345282		  -0.0892629749		   0.0267637132		   0.0002267230		   0.0892629749		  -0.0267523197		   0.2495921100		   0.0892714122		
   0.0267657260		   0.0892649535		   0.2499032142		  -0.0267552423		   0.0892601202		  -0.0001218805		  -0.0267552427		  -0.0892601202		   0.0000894358		   0.0267657264		  -0.0892649535		   0.2500211344		  -0.0267657260		  -0.0892649535		   0.2499692659		   0.0267551121		  -0.0892593447		   0.0000178338		   0.0267551124		   0.0892593447		   0.0002515640		  -0.0267657264		   0.0892649535		   0.2497111906		
   0.4998595583		  -0.0000351400		   0.0624491738		  -0.0000208983		   0.0000532229		  -0.0624554956		  -0.0002141244		  -0.0000532229		  -0.0624554962		  -0.0003512276		   0.0000351400		   0.0624491743		   0.4998551285		  -0.0000351397		  -0.0624491738		   0.0000058112		   0.0000473760		   0.0624718492		   0.0003012869		  -0.0000473760		   0.0624718498		   0.0005288290		   0.0000351397		  -0.0624491743		
  -0.0000599917		   0.4997844150		   0.0624510961		   0.0000388882		   0.0001735770		   0.0624449893		  -0.0000388882		  -0.0005221293		  -0.0624449893		   0.0000599917		  -0.0004418712		  -0.0624510961		  -0.0000599914		   0.5001181294		  -0.0624510961		   0.0000380494		   0.0000205595		  -0.0624376803		  -0.0000380494		   0.0003625837		   0.0624376803		   0.0000599914		  -0.0009183415		   0.0624510961		
   0.0267421572		   0.0267407679		   0.4996829714		  -0.0267311380		   0.0267369641		  -0.0003040789		  -0.0267311383		  -0.0267369641		   0.0000314969		   0.0267421575		  -0.0267407679		  -0.0003114493		  -0.0267421572		  -0.0267407679		   0.5000484934		   0.0267306906		  -0.0267359228		  -0.0000752615		   0.0267306909		   0.0267359228		   0.0003000308		  -0.0267421575		   0.0267407679		  -0.0003799696		
  -0.0000000063		  -0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		   1.0000000063		   0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		
  -0.0000000000		  -0.0000000063		  -0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   1.0000000063		   0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		
  -0.0000000000		  -0.0000000000		  -0.0000000063		   0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   1.0000000063		   0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		
   0.4998870330		   0.0624512053		  -0.0000367032		  -0.0001018262		  -0.0624195764		   0.0000298118		  -0.0003048756		   0.0624195764		   0.0000298115		   0.4997466793		  -0.0624512053		  -0.0000367028		  -0.0002411269		   0.0624512059		   0.0000367032		   0.0000293488		  -0.0624285458		  -0.0000191435		   0.0003066750		   0.0624285458		  -0.0000191432		   0.0004336906		  -0.0624512059		   0.0000367028		
   0.0267285614		   0.4998677499		   0.0267474271		  -0.0267527148		   0.0000227169		   0.0267564120		   0.0267527148		  -0.0004510986		  -0.0267564120		  -0.0267285614		   0.4998388156		  -0.0267474271		   0.0267285617		  -0.0003107495		  -0.0267474271		  -0.0267538968		   0.0000559629		  -0.0267536885		   0.0267538968		   0.0002555223		   0.0267536885		  -0.0267285617		  -0.0007392080		   0.0267474271		
  -0.0000400755		   0.0624405084		   0.4997478663		   0.0000551923		   0.0624311738		  -0.0003180180		   0.0000551919		  -0.0624311738		   0.0000606402		  -0.0000400751		  -0.0624405084		   0.4999386948		   0.0000400755		  -0.0624405084		  -0.0000779729		  -0.0000555077		  -0.0624296186		  -0.0000224243		  -0.0000555074		   0.0624296186		   0.0003927046		   0.0000400751		   0.0624405084		  -0.0006064077		
   1.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		
  -0.0000000000		   1.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
  -0.0000000000		  -0.0000000000		   1.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		

R Matrices:
R Matrix: 1
   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000063		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000063		   0.0000000000		  -0.0000000000		   1.0000000189		  -0.0000000000		  -0.0000000000		  -0.0000000063		   0.0000000000		   0.0000000000		
   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000063		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000063		   0.0000000000		  -0.0000000000		   1.0000000189		  -0.0000000000		   0.0000000000		  -0.0000000063		  -0.0000000000		

R Matrix: 2
  -0.0001129670		   0.0624512053		  -0.0000367032		  -0.0001018262		  -0.0624195764		   0.0000298118		  -0.0003048756		   0.0624195764		   0.0000298115		  -0.0002533207		  -0.0624512053		  -0.0000367028		  -0.0002411269		   0.0624512059		   0.0000367032		   0.5000293488		  -0.0624285458		  -0.0000191435		   0.5003066750		   0.0624285458		  -0.0000191432		   0.0004336906		  -0.0624512059		   0.0000367028		
   0.0267285614		  -0.0001322501		   0.0267474271		  -0.0267527148		   0.0000227169		   0.0267564120		   0.0267527148		  -0.0004510986		  -0.0267564120		  -0.0267285614		  -0.0001611844		  -0.0267474271		   0.0267285617		  -0.0003107495		  -0.0267474271		  -0.0267538968		   0.5000559629		  -0.0267536885		   0.0267538968		   0.5002555223		   0.0267536885		  -0.0267285617		  -0.0007392080		   0.0267474271		

R Matrix: 3
   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000063		   0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000063		  -0.0000000000		   0.0000000000		   1.0000000126		   0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		
   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000063		  -0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000063		   0.0000000000		   0.0000000000		   1.0000000126		   0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		

R Matrix: 4
  -0.0001404417		  -0.0000351400		   0.0624491738		  -0.0000208983		   0.0000532229		  -0.0624554956		   0.4997858756		  -0.0000532229		  -0.0624554962		  -0.0003512276		   0.0000351400		   0.0624491743		  -0.0001448715		  -0.0000351397		  -0.0624491738		   0.0000058112		   0.0000473760		   0.0624718492		   0.5003012869		  -0.0000473760		   0.0624718498		   0.0005288290		   0.0000351397		  -0.0624491743		
  -0.0000599917		  -0.0002155850		   0.0624510961		   0.0000388882		   0.0001735770		   0.0624449893		  -0.0000388882		   0.4994778707		  -0.0624449893		   0.0000599917		  -0.0004418712		  -0.0624510961		  -0.0000599914		   0.0001181294		  -0.0624510961		   0.0000380494		   0.0000205595		  -0.0624376803		  -0.0000380494		   0.5003625837		   0.0624376803		   0.0000599914		  -0.0009183415		   0.0624510961		

R Matrix: 5
  -0.0000477604		   0.0624885101		   0.0624872086		   0.2500443775		  -0.0624792982		  -0.0624916566		   0.2499031239		   0.0624792982		  -0.0624916571		  -0.0001341714		  -0.0624885101		   0.0624872091		  -0.0000739167		   0.0624885106		  -0.0624872086		   0.2500260642		  -0.0624824090		   0.0624973294		   0.2501707564		   0.0624824090		   0.0624973300		   0.0002366043		  -0.0624885106		  -0.0624872091		
   0.0267523193		  -0.0001139561		   0.0892714122		  -0.0267633658		   0.2501818370		   0.0892668685		   0.0267633658		   0.2497280722		  -0.0892668685		  -0.0267523193		  -0.0002653135		  -0.0892714122		   0.0267523197		   0.0001147759		  -0.0892714122		  -0.0267637132		   0.2500345282		  -0.0892629749		   0.0267637132		   0.2502267230		   0.0892629749		  -0.0267523197		  -0.0004078900		   0.0892714122		

R Matrix: 6
  -0.0001404417		  -0.0000351400		   0.0624491738		   0.4999791017		   0.0000532229		  -0.0624554956		  -0.0002141244		  -0.0000532229		  -0.0624554962		  -0.0003512276		   0.0000351400		   0.0624491743		  -0.0001448715		  -0.0000351397		  -0.0624491738		   0.5000058112		   0.0000473760		   0.0624718492		   0.0003012869		  -0.0000473760		   0.0624718498		   0.0005288290		   0.0000351397		  -0.0624491743		
  -0.0000599917		  -0.0002155850		   0.0624510961		   0.0000388882		   0.5001735770		   0.0624449893		  -0.0000388882		  -0.0005221293		  -0.0624449893		   0.0000599917		  -0.0004418712		  -0.0624510961		  -0.0000599914		   0.0001181294		  -0.0624510961		   0.0000380494		   0.5000205595		  -0.0624376803		  -0.0000380494		   0.0003625837		   0.0624376803		   0.0000599914		  -0.0009183415		   0.0624510961		

R Matrix: 7
  -0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000063		   0.0000000000		   0.0000000000		   1.0000000126		  -0.0000000000		   0.0000000000		  -0.0000000063		   0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000063		  -0.0000000000		  -0.0000000000		   1.0000000126		   0.0000000000		   0.0000000000		  -0.0000000063		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		

R Matrix: 8
  -0.0001129670		   0.0624512053		  -0.0000367032		   0.4998981738		  -0.0624195764		   0.0000298118		   0.4996951244		   0.0624195764		   0.0000298115		  -0.0002533207		  -0.0624512053		  -0.0000367028		  -0.0002411269		   0.0624512059		   0.0000367032		   0.0000293488		  -0.0624285458		  -0.0000191435		   0.0003066750		   0.0624285458		  -0.0000191432		   0.0004336906		  -0.0624512059		   0.0000367028		
   0.0267285614		  -0.0001322501		   0.0267474271		  -0.0267527148		   0.5000227169		   0.0267564120		   0.0267527148		   0.4995489014		  -0.0267564120		  -0.0267285614		  -0.0001611844		  -0.0267474271		   0.0267285617		  -0.0003107495		  -0.0267474271		  -0.0267538968		   0.0000559629		  -0.0267536885		   0.0267538968		   0.0002555223		   0.0267536885		  -0.0267285617		  -0.0007392080		   0.0267474271		

R Matrix: 9
  -0.0000000063		  -0.0000000000		  -0.0000000000		   1.0000000063		   0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
  -0.0000000000		  -0.0000000063		  -0.0000000000		   0.0000000000		   1.0000000063		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		

R Matrix: 10
  -0.0002598356		   0.0267406234		   0.0267399006		   0.0000796868		  -0.0267315325		  -0.0267487900		  -0.0002044550		   0.0267315325		  -0.0267487903		  -0.0006128765		  -0.0267406234		   0.0267399009		  -0.0004076641		   0.0267406237		  -0.0267399006		   0.0000005568		  -0.0267358281		   0.0267566241		   0.5003188031		   0.0267358281		   0.0267566244		   0.5001324802		  -0.0267406237		  -0.0267399009		
   0.0624112269		  -0.0002827107		  -0.0000337310		  -0.0624367743		   0.0003230807		  -0.0000332969		   0.0624367743		  -0.0006060632		   0.0000332969		  -0.0624112269		  -0.0005330744		   0.0000337310		   0.0624112274		  -0.0002009485		   0.0000337310		  -0.0624376116		   0.0001092864		   0.0000377771		   0.0624376116		   0.5004298288		  -0.0000377771		  -0.0624112274		   0.4992384129		  -0.0000337310		

R Matrix: 11
   0.0000181453		   0.0892748774		   0.0267712622		  -0.0000398191		  -0.0892578864		  -0.0267744801		  -0.0001343913		   0.0892578864		  -0.0267744805		   0.0000085704		  -0.0892748774		   0.0267712625		   0.2500074214		   0.0892748783		  -0.0267712622		   0.2500158986		  -0.0892625548		   0.0267818551		   0.2501485251		   0.0892625548		   0.0267818554		   0.2503776354		  -0.0892748783		  -0.0267712625		
   0.0892485204		  -0.0001330610		   0.0267702156		  -0.0892604555		   0.0002135298		   0.0267669797		   0.0892604555		  -0.0003081899		  -0.0267669797		  -0.0892485204		  -0.0002595763		  -0.0267702156		   0.0892485213		   0.2500523081		  -0.0267702156		  -0.0892608030		   0.2500322195		  -0.0267636519		   0.0892608030		   0.2502201140		   0.0267636519		  -0.0892485213		   0.2496211959		   0.0267702156		

R Matrix: 12
  -0.0002598356		   0.0267406234		   0.0267399006		   0.0000796868		  -0.0267315325		  -0.0267487900		  -0.0002044550		   0.0267315325		  -0.0267487903		  -0.0006128765		  -0.0267406234		   0.0267399009		   0.4995923359		   0.0267406237		  -0.0267399006		   0.5000005568		  -0.0267358281		   0.0267566241		   0.0003188031		   0.0267358281		   0.0267566244		   0.0001324802		  -0.0267406237		  -0.0267399009		
   0.0624112269		  -0.0002827107		  -0.0000337310		  -0.0624367743		   0.0003230807		  -0.0000332969		   0.0624367743		  -0.0006060632		   0.0000332969		  -0.0624112269		  -0.0005330744		   0.0000337310		   0.0624112274		   0.4997990515		   0.0000337310		  -0.0624376116		   0.5001092864		   0.0000377771		   0.0624376116		   0.0004298288		  -0.0000377771		  -0.0624112274		  -0.0007615871		  -0.0000337310		

R Matrix: 13
  -0.0000050235		   0.0267720828		   0.0892715987		  -0.0000250808		  -0.0267582563		  -0.0892761921		   0.2498937791		   0.0267582563		  -0.0892761930		   0.2499890081		  -0.0267720828		   0.0892715996		  -0.0000099208		   0.0267720832		  -0.0892715987		   0.0000058858		  -0.0267622997		   0.0892847042		   0.2501319079		   0.0267622997		   0.0892847051		   0.2503907936		  -0.0267720832		  -0.0892715996		
   0.0624744827		  -0.0000580931		   0.0624888913		  -0.0624863052		   0.0000859379		   0.0624897301		   0.0624863052		   0.2497510648		  -0.0624897301		  -0.0624744827		   0.2498630244		  -0.0624888913		   0.0624744833		  -0.0000189254		  -0.0624888913		  -0.0624867903		   0.0000132705		  -0.0624873878		   0.0624867903		   0.2501440273		   0.0624873878		  -0.0624744833		   0.2496368323		   0.0624888913		

R Matrix: 14
   0.1248772540		   0.0892545062		   0.0892535227		   0.1249921054		  -0.0892390393		  -0.0892587760		   0.1248172762		   0.0892390393		  -0.0892587766		   0.1247057984		  -0.0892545062		   0.0892535233		   0.1248173412		   0.0892545068		  -0.0892535227		   0.1250196946		  -0.0892439590		   0.0892677481		   0.1252422050		   0.0892439590		   0.0892677487		   0.1252859227		  -0.0892545068		  -0.0892535233		
   0.0892347634		   0.1248455296		   0.0892565187		  -0.0892524270		   0.1251303255		   0.0892568098		   0.0892524270		   0.1245981887		  -0.0892568098		  -0.0892347634		   0.1246988423		  -0.0892565187		   0.0892347639		   0.1249162451		  -0.0892565187		  -0.0892531262		   0.1250393509		  -0.0892530374		   0.0892531262		   0.1252578710		   0.0892530374		  -0.0892347639		   0.1243860348		   0.0892565187		

R Matrix: 15
   0.2499949765		   0.0267720828		   0.0892715987		   0.2499749192		  -0.0267582563		  -0.0892761921		  -0.0001062209		   0.0267582563		  -0.0892761930		  -0.0000109919		  -0.0267720828		   0.0892715996		   0.2499900792		   0.0267720832		  -0.0892715987		   0.2500058858		  -0.0267622997		   0.0892847042		   0.0001319079		   0.0267622997		   0.0892847051		   0.0003907936		  -0.0267720832		  -0.0892715996		
   0.0624744827		   0.2499419069		   0.0624888913		  -0.0624863052		   0.2500859379		   0.0624897301		   0.0624863052		  -0.0002489352		  -0.0624897301		  -0.0624744827		  -0.0001369756		  -0.0624888913		   0.0624744833		   0.2499810746		  -0.0624888913		  -0.0624867903		   0.2500132705		  -0.0624873878		   0.0624867903		   0.0001440273		   0.0624873878		  -0.0624744833		  -0.0003631677		   0.0624888913		

R Matrix: 16
  -0.0002598356		   0.0267406234		   0.0267399006		   0.0000796868		  -0.0267315325		  -0.0267487900		   0.4997955450		   0.0267315325		  -0.0267487903		   0.4993871235		  -0.0267406234		   0.0267399009		  -0.0004076641		   0.0267406237		  -0.0267399006		   0.0000005568		  -0.0267358281		   0.0267566241		   0.0003188031		   0.0267358281		   0.0267566244		   0.0001324802		  -0.0267406237		  -0.0267399009		
   0.0624112269		  -0.0002827107		  -0.0000337310		  -0.0624367743		   0.0003230807		  -0.0000332969		   0.0624367743		   0.4993939368		   0.0000332969		  -0.0624112269		   0.4994669256		   0.0000337310		   0.0624112274		  -0.0002009485		   0.0000337310		  -0.0624376116		   0.0001092864		   0.0000377771		   0.0624376116		   0.0004298288		  -0.0000377771		  -0.0624112274		  -0.0007615871		  -0.0000337310		

R Matrix: 17
   0.2500181453		   0.0892748774		   0.0267712622		   0.2499601809		  -0.0892578864		  -0.0267744801		   0.2498656087		   0.0892578864		  -0.0267744805		   0.2500085704		  -0.0892748774		   0.0267712625		   0.0000074214		   0.0892748783		  -0.0267712622		   0.0000158986		  -0.0892625548		   0.0267818551		   0.0001485251		   0.0892625548		   0.0267818554		   0.0003776354		  -0.0892748783		  -0.0267712625		
   0.0892485204		   0.2498669390		   0.0267702156		  -0.0892604555		   0.2502135298		   0.0267669797		   0.0892604555		   0.2496918101		  -0.0267669797		  -0.0892485204		   0.2497404237		  -0.0267702156		   0.0892485213		   0.0000523081		  -0.0267702156		  -0.0892608030		   0.0000322195		  -0.0267636519		   0.0892608030		   0.0002201140		   0.0267636519		  -0.0892485213		  -0.0003788041		   0.0267702156		

R Matrix: 18
   0.4997401644		   0.0267406234		   0.0267399006		   0.5000796868		  -0.0267315325		  -0.0267487900		  -0.0002044550		   0.0267315325		  -0.0267487903		  -0.0006128765		  -0.0267406234		   0.0267399009		  -0.0004076641		   0.0267406237		  -0.0267399006		   0.0000005568		  -0.0267358281		   0.0267566241		   0.0003188031		   0.0267358281		   0.0267566244		   0.0001324802		  -0.0267406237		  -0.0267399009		
   0.0624112269		   0.4997172893		  -0.0000337310		  -0.0624367743		   0.5003230807		  -0.0000332969		   0.0624367743		  -0.0006060632		   0.0000332969		  -0.0624112269		  -0.0005330744		   0.0000337310		   0.0624112274		  -0.0002009485		   0.0000337310		  -0.0624376116		   0.0001092864		   0.0000377771		   0.0624376116		   0.0004298288		  -0.0000377771		  -0.0624112274		  -0.0007615871		  -0.0000337310		

R Matrix: 19
  -0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000063		   0.0000000000		  -0.0000000000		  -0.0000000063		  -0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		   1.0000000126		   0.0000000000		   0.0000000000		
  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000063		   0.0000000000		  -0.0000000000		  -0.0000000063		   0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   1.0000000126		  -0.0000000000		

R Matrix: 20
  -0.0001129670		   0.0624512053		  -0.0000367032		  -0.0001018262		  -0.0624195764		   0.0000298118		  -0.0003048756		   0.0624195764		   0.0000298115		  -0.0002533207		  -0.0624512053		  -0.0000367028		   0.4997588731		   0.0624512059		   0.0000367032		   0.0000293488		  -0.0624285458		  -0.0000191435		   0.0003066750		   0.0624285458		  -0.0000191432		   0.5004336906		  -0.0624512059		   0.0000367028		
   0.0267285614		  -0.0001322501		   0.0267474271		  -0.0267527148		   0.0000227169		   0.0267564120		   0.0267527148		  -0.0004510986		  -0.0267564120		  -0.0267285614		  -0.0001611844		  -0.0267474271		   0.0267285617		   0.4996892505		  -0.0267474271		  -0.0267538968		   0.0000559629		  -0.0267536885		   0.0267538968		   0.0002555223		   0.0267536885		  -0.0267285617		   0.4992607920		   0.0267474271		

R Matrix: 21
  -0.0000000063		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		   1.0000000063		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		
  -0.0000000000		  -0.0000000063		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		  -0.0000000000		   1.0000000063		   0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		   0.0000000000		   0.0000000000		  -0.0000000000		

R Matrix: 22
  -0.0001404417		  -0.0000351400		   0.0624491738		  -0.0000208983		   0.0000532229		  -0.0624554956		  -0.0002141244		  -0.0000532229		  -0.0624554962		   0.4996487724		   0.0000351400		   0.0624491743		  -0.0001448715		  -0.0000351397		  -0.0624491738		   0.0000058112		   0.0000473760		   0.0624718492		   0.0003012869		  -0.0000473760		   0.0624718498		   0.5005288290		   0.0000351397		  -0.0624491743		
  -0.0000599917		  -0.0002155850		   0.0624510961		   0.0000388882		   0.0001735770		   0.0624449893		  -0.0000388882		  -0.0005221293		  -0.0624449893		   0.0000599917		   0.4995581288		  -0.0624510961		  -0.0000599914		   0.0001181294		  -0.0624510961		   0.0000380494		   0.0000205595		  -0.0624376803		  -0.0000380494		   0.0003625837		   0.0624376803		   0.0000599914		   0.4990816585		   0.0624510961		

R Matrix: 23
   0.2499522396		   0.0624885101		   0.0624872086		   0.0000443775		  -0.0624792982		  -0.0624916566		  -0.0000968761		   0.0624792982		  -0.0624916571		   0.2498658286		  -0.0624885101		   0.0624872091		   0.2499260833		   0.0624885106		  -0.0624872086		   0.0000260642		  -0.0624824090		   0.0624973294		   0.0001707564		   0.0624824090		   0.0624973300		   0.2502366043		  -0.0624885106		  -0.0624872091		
   0.0267523193		   0.2498860439		   0.0892714122		  -0.0267633658		   0.0001818370		   0.0892668685		   0.0267633658		  -0.0002719278		  -0.0892668685		  -0.0267523193		   0.2497346865		  -0.0892714122		   0.0267523197		   0.2501147759		  -0.0892714122		  -0.0267637132		   0.0000345282		  -0.0892629749		   0.0267637132		   0.0002267230		   0.0892629749		  -0.0267523197		   0.2495921100		   0.0892714122		

R Matrix: 24
   0.4998595583		  -0.0000351400		   0.0624491738		  -0.0000208983		   0.0000532229		  -0.0624554956		  -0.0002141244		  -0.0000532229		  -0.0624554962		  -0.0003512276		   0.0000351400		   0.0624491743		   0.4998551285		  -0.0000351397		  -0.0624491738		   0.0000058112		   0.0000473760		   0.0624718492		   0.0003012869		  -0.0000473760		   0.0624718498		   0.0005288290		   0.0000351397		  -0.0624491743		
